id_station,nom_station,longitude,latitude,altitude_metres,precipitations_mm,qualite_donnee_rr,date,code_departement
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-19,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-25,01
1216001,LHUIS,5.533333,45.733333,225,31.4,9.0,1923-10-26,01
1216001,LHUIS,5.533333,45.733333,225,36.2,9.0,1923-10-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-28,01
1216001,LHUIS,5.533333,45.733333,225,40.1,9.0,1923-10-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-10-31,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-16,01
1216001,LHUIS,5.533333,45.733333,225,37.4,9.0,1923-11-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-19,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-21,01
1216001,LHUIS,5.533333,45.733333,225,36.3,9.0,1923-11-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-28,01
1216001,LHUIS,5.533333,45.733333,225,40.2,9.0,1923-11-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-11-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-03,01
1216001,LHUIS,5.533333,45.733333,225,27.6,9.0,1923-12-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-05,01
1216001,LHUIS,5.533333,45.733333,225,24.7,9.0,1923-12-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-18,01
1216001,LHUIS,5.533333,45.733333,225,30.9,9.0,1923-12-19,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-21,01
1216001,LHUIS,5.533333,45.733333,225,40.3,9.0,1923-12-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-24,01
1216001,LHUIS,5.533333,45.733333,225,36.0,9.0,1923-12-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-28,01
1216001,LHUIS,5.533333,45.733333,225,26.4,9.0,1923-12-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1923-12-31,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-09,01
1216001,LHUIS,5.533333,45.733333,225,10.4,9.0,1924-01-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-14,01
1216001,LHUIS,5.533333,45.733333,225,15.2,9.0,1924-01-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-19,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-01-31,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-19,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-24,01
1216001,LHUIS,5.533333,45.733333,225,12.5,9.0,1924-02-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-02-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-15,01
1216001,LHUIS,5.533333,45.733333,225,6.0,9.0,1924-03-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-19,01
1216001,LHUIS,5.533333,45.733333,225,10.2,9.0,1924-03-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-03-31,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-13,01
1216001,LHUIS,5.533333,45.733333,225,10.1,9.0,1924-04-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-19,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-27,01
1216001,LHUIS,5.533333,45.733333,225,14.3,9.0,1924-04-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-04-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-06,01
1216001,LHUIS,5.533333,45.733333,225,24.7,9.0,1924-05-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-19,01
1216001,LHUIS,5.533333,45.733333,225,15.3,9.0,1924-05-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-23,01
1216001,LHUIS,5.533333,45.733333,225,25.2,9.0,1924-05-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-05-31,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-10,01
1216001,LHUIS,5.533333,45.733333,225,38.2,9.0,1924-06-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-19,01
1216001,LHUIS,5.533333,45.733333,225,31.4,9.0,1924-06-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-06-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-19,01
1216001,LHUIS,5.533333,45.733333,225,23.2,9.0,1924-07-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-27,01
1216001,LHUIS,5.533333,45.733333,225,35.3,9.0,1924-07-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-07-31,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-11,01
1216001,LHUIS,5.533333,45.733333,225,30.1,9.0,1924-08-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-13,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-14,01
1216001,LHUIS,5.533333,45.733333,225,38.6,9.0,1924-08-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-19,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-20,01
1216001,LHUIS,5.533333,45.733333,225,35.4,9.0,1924-08-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-22,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-23,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-24,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-25,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-29,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-08-31,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-02,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-03,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-04,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-05,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-06,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-07,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-08,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-09,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-10,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-11,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-12,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-13,01
1216001,LHUIS,5.533333,45.733333,225,15.2,9.0,1924-09-14,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-15,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-16,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-17,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-18,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-19,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-20,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-21,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-22,01
1216001,LHUIS,5.533333,45.733333,225,40.4,9.0,1924-09-23,01
1216001,LHUIS,5.533333,45.733333,225,35.3,9.0,1924-09-24,01
1216001,LHUIS,5.533333,45.733333,225,26.1,9.0,1924-09-25,01
1216001,LHUIS,5.533333,45.733333,225,35.2,9.0,1924-09-26,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-27,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-28,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-09-29,01
1216001,LHUIS,5.533333,45.733333,225,35.2,9.0,1924-09-30,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-10-01,01
1216001,LHUIS,5.533333,45.733333,225,0.0,9.0,1924-10-02,01
